segment_id,segment_name,corridor_id,corridor_name,period_start,period_end,source_mode,vehicle_count_semantics,calculation_mode,quality_status,tsp_kg_h,nox_kg_h,so2_kg_h,hc_kg_h,co_kg_h,co2_kg_h,ch4_kg_h,n2o_kg_h,car_vehicles_h,motorcycle_vehicles_h,bus_vehicles_h,truck_vehicles_h,car_vkt_km_h,motorcycle_vkt_km_h,bus_vkt_km_h,truck_vkt_km_h,observed_at,processed_at,calculation_version,source_cameras,source_streams,source_observation_count,observation_duration_seconds,calculation_metadata
SEG-0041,Jalan Haji Oemar Said Cokroaminoto,SEG-0041,Jalan Haji Oemar Said Cokroaminoto,2026-09-11T02:38:00+00:00,2026-09-11T02:39:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0420744,0.5878479999999999,0.025244639999999995,0.173072,1.474096,189.54368,0.0023872,0.0010742400000000002,40.0,0.0,0.0,40.0,29.84,0.0,0.0,29.84,2026-09-11T02:38:00.267447+00:00,2026-09-11T02:39:39.497321+00:00,2,"[""atcs_bpk""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.746, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""29baa95a7db4af600fab943739d4178f4006dc86d4b6f1faf294ac5a1f085a85"", ""selection_note"": null}"
SEG-0058,Jalan Margo Mulyo,SEG-0058,Jalan Margo Mulyo,2026-09-11T02:38:00+00:00,2026-09-11T02:39:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.021995999999999998,0.09384959999999998,0.0016017599999999998,0.667776,2.61696,394.5744,0.0258312,0.00034968,60.0,160.0,0.0,0.0,33.839999999999996,90.24,0.0,0.0,2026-09-11T02:38:00.219959+00:00,2026-09-11T02:39:38.473650+00:00,2,"[""malioboro_pasar_beringharjo""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.564, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""1cebf1b347d0cfee031f49e5885255a48a84368142b2c3ef16032771396ca152"", ""selection_note"": null}"
SEG-0061,Jalan Bhayangkara,SEG-0061,Jalan Bhayangkara,2026-09-11T02:38:00+00:00,2026-09-11T02:39:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0289478,0.0614974,0.00130732,0.761714,2.21444,424.212,0.0321494,0.00030681999999999997,20.0,180.0,0.0,0.0,13.34,120.06,0.0,0.0,2026-09-11T02:38:00.275009+00:00,2026-09-11T02:39:39.909245+00:00,2,"[""atcs_pkumuh""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.667, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""1ffbcdf1c522a47164dd6748bfc49900a2272e3a7eb6137b5021c45837673cd7"", ""selection_note"": null}"
SEG-0063,Jalan Sultan Agung,SEG-0063,Jalan Sultan Agung,2026-09-11T02:38:00+00:00,2026-09-11T02:39:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11T02:38:00.259525+00:00,2026-09-11T02:39:39.004170+00:00,2,"[""atcs_permata""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.859, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""3ee7c151eb15c6032d8396ff4e52988ae2cb9582dfbf4ab0886b78c9976b1851"", ""selection_note"": null}"
SEG-0064,Jalan Suryopranoto,SEG-0064,Jalan Suryopranoto,2026-09-11T02:38:00+00:00,2026-09-11T02:39:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.00010280000000000002,0.020560000000000002,0.00026728,0.041120000000000004,0.41120000000000007,32.690400000000004,0.0007196000000000001,5.140000000000001e-05,20.0,0.0,0.0,0.0,10.280000000000001,0.0,0.0,0.0,2026-09-11T02:38:43.579948+00:00,2026-09-11T02:39:38.919565+00:00,2,"[""atcs_sentul""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.514, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""fc215cd4fa0d756bcea2fd20da7d1d1f8d452ea3666ab81ffe6675a46cd77db7"", ""selection_note"": null}"
SEG-0069,Jalan Bugisan,SEG-0069,Jalan Bugisan,2026-09-11T02:38:00+00:00,2026-09-11T02:39:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11T02:38:43.629239+00:00,2026-09-11T02:39:39.162863+00:00,2,"[""atcs_patangpuluhan""]","[""default""]",1,600.0,"{""stream_durations_seconds"": {""default"": 600.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.467, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""8aa520d6f03ae1f47dfcd0ddf439cfd9065ba99179c1abd2ac43618809151e1e"", ""selection_note"": null}"
SEG-0070,Jalan Madumurti,SEG-0070,Jalan Madumurti,2026-09-11T02:38:00+00:00,2026-09-11T02:39:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0017955,0.01644678,0.000244188,0.07110179999999999,0.387828,45.67752,0.0023700600000000002,5.027400000000001e-05,18.0,18.0,0.0,0.0,7.182,7.182,0.0,0.0,2026-09-11T02:38:11.102954+00:00,2026-09-11T02:39:38.736768+00:00,2,"[""atcs_sugeng_jeroni2""]","[""default""]",1,600.0,"{""stream_durations_seconds"": {""default"": 600.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.399, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""d2928a93a1200c57170a83ad258f5e00051c38c288bd0dafb61aca3d5a4b0c14"", ""selection_note"": null}"
SEG-0072,Jalan K. Haji Wakhid Hasyim,SEG-0072,Jalan K. Haji Wakhid Hasyim,2026-09-11T02:38:00+00:00,2026-09-11T02:39:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.011087999999999999,0.094248,0.007365600000000001,0.010296,0.08712,25.122239999999998,0.00047519999999999995,0.00024552,0.0,0.0,12.0,0.0,0.0,0.0,7.92,0.0,2026-09-11T02:38:43.574101+00:00,2026-09-11T02:39:39.079846+00:00,2,"[""atcs_taman_sari""]","[""default""]",1,300.0,"{""stream_durations_seconds"": {""default"": 300.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.66, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""5fcfb311f3535f3c50263e135eb37c8a42336a1f2b27463e912a4faf734b9e34"", ""selection_note"": null}"
SEG-0076,Jalan Kolonel Sugiono,SEG-0076,Jalan Kolonel Sugiono,2026-09-11T02:38:00+00:00,2026-09-11T02:39:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.014531999999999998,0.12352199999999999,0.0096534,0.013493999999999999,0.11417999999999999,32.92535999999999,0.0006228,0.00032177999999999997,0.0,0.0,12.0,0.0,0.0,0.0,10.379999999999999,0.0,2026-09-11T02:38:00.240608+00:00,2026-09-11T02:39:39.614548+00:00,2,"[""atcs_tungkak""]","[""default""]",1,300.0,"{""stream_durations_seconds"": {""default"": 300.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.865, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""28461a1f40a7d47297c97edd6be5d0fb57c7d177f4ee02712b7f29f655917318"", ""selection_note"": null}"
SEG-0081,Jalan Ngeksigondo,SEG-0081,Jalan Ngeksigondo,2026-09-11T02:38:00+00:00,2026-09-11T02:39:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,3.492e-05,0.006984,9.0792e-05,0.013968,0.13968,11.10456,0.00024444,1.746e-05,6.0,0.0,0.0,0.0,3.492,0.0,0.0,0.0,2026-09-11T02:38:00.246268+00:00,2026-09-11T02:39:38.133286+00:00,2,"[""atcs_basen""]","[""default""]",1,600.0,"{""stream_durations_seconds"": {""default"": 600.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.582, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""9a5ed6ce1e5214b3f5459458f785afa77bac95583aa667260441c16d8c88a76b"", ""selection_note"": null}"
SEG-0083,Jalan Brigadir Jenderal Katamso,SEG-0083,Jalan Brigadir Jenderal Katamso,2026-09-11T02:38:00+00:00,2026-09-11T02:39:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0072422,0.0381324,0.0006207599999999999,0.233524,1.00504,141.0012,0.0087202,0.00013302,20.0,40.0,0.0,0.0,14.78,29.56,0.0,0.0,2026-09-11T02:38:43.601959+00:00,2026-09-11T02:39:39.988818+00:00,2,"[""atcs_gondomanan""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.739, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""140f8e0a1e3ed03c0f84ba0bf533c8dccfd443d6da523ca6860f8b856669fa7c"", ""selection_note"": ""duplicate_stream_camera_deduped"", ""dropped_cameras"": {""default"": [""atcs_ibu_ruswo""]}}"
SEG-0092,Jalan Rejowinangun,SEG-0092,Jalan Rejowinangun,2026-09-11T02:38:00+00:00,2026-09-11T02:39:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0009450000000000001,0.0086562,0.00012852000000000002,0.037422000000000004,0.20412,24.040800000000004,0.0012474000000000003,2.646e-05,6.0,6.0,0.0,0.0,3.7800000000000002,3.7800000000000002,0.0,0.0,2026-09-11T02:38:43.590608+00:00,2026-09-11T02:39:39.306989+00:00,2,"[""atcs_rejowinangun_timur""]","[""default""]",1,600.0,"{""stream_durations_seconds"": {""default"": 600.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.63, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""23c0026c767c3a7a1990d1ea50467229b4d34bc2e1ecd4c15bb1c56adb6444c0"", ""selection_note"": null}"
SEG-0108,Jalan Parangtritis,SEG-0108,Jalan Parangtritis,2026-09-11T02:38:00+00:00,2026-09-11T02:39:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.02104362,0.03333564,0.0008035560000000001,0.5322564000000001,1.384344,290.95092,0.02303262,0.00019492200000000002,6.0,132.0,0.0,0.0,3.978,87.516,0.0,0.0,2026-09-11T02:38:00.234601+00:00,2026-09-11T02:39:38.210020+00:00,2,"[""atcs_jogokariyan_selatan""]","[""default""]",1,600.0,"{""stream_durations_seconds"": {""default"": 600.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.663, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""753c6ae70017bca11fc77a3dff1253886abb576aae1b5be8155aa2f9cdfa11de"", ""selection_note"": null}"
SEG-0112,Jalan Sisingamangaraja,SEG-0112,Jalan Sisingamangaraja,2026-09-11T02:38:00+00:00,2026-09-11T02:39:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.00838944,0.1159374,0.006024083999999999,0.1007898,0.996246,92.586792,0.00198084,0.000297126,24.0,0.0,6.0,0.0,23.304,0.0,5.826,0.0,2026-09-11T02:38:48.251998+00:00,2026-09-11T02:39:39.826647+00:00,2,"[""atcs_pasar_telo_utara""]","[""default""]",1,600.0,"{""stream_durations_seconds"": {""default"": 600.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.971, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""84bf1f9e42c8a48d4b073bda298bf3562b0efa3b17eb39f9c7c1e3a6eea1d0dc"", ""selection_note"": null}"
SEG-0128,Jalan Faridan Muridan Noto,SEG-0128,Jalan Faridan Muridan Noto,2026-09-11T02:38:00+00:00,2026-09-11T02:39:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.011399999999999999,0.10442399999999998,0.0015503999999999997,0.45143999999999995,2.4623999999999997,290.01599999999996,0.015047999999999999,0.0003192,80.0,80.0,0.0,0.0,45.599999999999994,45.599999999999994,0.0,0.0,2026-09-11T02:38:00.252428+00:00,2026-09-11T02:39:38.291695+00:00,2,"[""kotabaru_fm_noto_raminten""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.57, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""77c76c27f1779c1bf57fbb118dd6efbf09222ed87eb04fa3d32e1ecd80801e29"", ""selection_note"": null}"
SEG-0135,Jalan Kenari,SEG-0135,Jalan Kenari,2026-09-11T02:38:00+00:00,2026-09-11T02:39:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.031682,0.06730599999999999,0.0014308,0.8336600000000001,2.4236000000000004,464.28,0.035186,0.00033580000000000003,20.0,180.0,0.0,0.0,14.6,131.4,0.0,0.0,2026-09-11T02:38:43.610168+00:00,2026-09-11T02:39:38.387741+00:00,2,"[""atcs_amongrogo_timur""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.73, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""e25bc58b37018483aab0eb8487e2513d87d3e75c4a6dad152b79d3ecda018021"", ""selection_note"": null}"
SEG-0013,Jalan Persatuan,SEG-0013,Jalan Persatuan,2026-09-11T02:37:00+00:00,2026-09-11T02:38:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.00334554,0.04162608,0.0005967720000000001,0.15322080000000002,0.9403680000000002,101.94444,0.004742940000000001,0.00012083400000000003,138.0,96.0,0.0,0.0,18.906000000000002,13.152000000000001,0.0,0.0,2026-09-11T02:37:10.282400+00:00,2026-09-11T02:38:38.266054+00:00,2,"[""atcs_mirota""]","[""default""]",1,600.0,"{""stream_durations_seconds"": {""default"": 600.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.137, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""cf97fe5a36463831edfd57fbdf60ef23f4e944047376468a2563efc7ed026435"", ""selection_note"": null}"
SEG-0028,Jalan Margo Utomo,SEG-0028,Jalan Margo Utomo,2026-09-11T02:37:00+00:00,2026-09-11T02:38:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11T02:37:17.271188+00:00,2026-09-11T02:38:38.541183+00:00,2,"[""atcs_tugu""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.746, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""e832601ba8167339fdb8d3007fa54a14468ab4dc543ebc540dbdb323769f2f6b"", ""selection_note"": null}"
SEG-0030,Jalan Suroto,SEG-0030,Jalan Suroto,2026-09-11T02:37:00+00:00,2026-09-11T02:38:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0272436,0.1745868,0.009320640000000002,0.478296,2.00604,306.35472,0.018308400000000002,0.0005256000000000001,60.0,140.0,20.0,0.0,26.28,61.32,8.76,0.0,2026-09-11T02:37:10.333839+00:00,2026-09-11T02:38:38.837625+00:00,2,"[""kotabaru_sajiono""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.438, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""d51c4b0e30a6b91f85a55050baddabb2c0e3c71af86f4b7737841eac8bd20a16"", ""selection_note"": null}"
SEG-0033,Jalan Dokter Wahidin,SEG-0033,Jalan Dokter Wahidin,2026-09-11T02:37:00+00:00,2026-09-11T02:38:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0034944000000000004,0.0576576,0.0008064000000000001,0.18681600000000004,1.26336,128.2176,0.0053760000000000014,0.00016128000000000003,48.0,24.0,0.0,0.0,26.880000000000003,13.440000000000001,0.0,0.0,2026-09-11T02:37:10.270305+00:00,2026-09-11T02:38:39.136593+00:00,2,"[""atcs_ukdw""]","[""default""]",1,300.0,"{""stream_durations_seconds"": {""default"": 300.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.56, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""a4cf1871bf71cb0151df62d89f821f50128f90b98562f113d0f1ef69832ecd5e"", ""selection_note"": null}"
SEG-0046,Jalan Malioboro,SEG-0046,Jalan Malioboro,2026-09-11T02:37:00+00:00,2026-09-11T02:38:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0035699999999999994,0.0327012,0.00048551999999999997,0.141372,0.7711199999999999,90.8208,0.0047124,9.996000000000001e-05,20.0,20.0,0.0,0.0,14.28,14.28,0.0,0.0,2026-09-11T02:37:17.280684+00:00,2026-09-11T02:38:38.742395+00:00,2,"[""malioboro_depan_dprd""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.714, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""6f7c6585765b4d1a42fb12e9de491c1632f0dc3164492ad52daca66a196b4da0"", ""selection_note"": ""duplicate_stream_camera_deduped"", ""dropped_cameras"": {""default"": [""malioboro_utara_inna""]}}"
SEG-0050,Jalan Gondosuli,SEG-0050,Jalan Gondosuli,2026-09-11T02:37:00+00:00,2026-09-11T02:38:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11T02:37:10.339354+00:00,2026-09-11T02:38:38.473697+00:00,2,"[""atcs_mandala_krida""]","[""default""]",1,300.0,"{""stream_durations_seconds"": {""default"": 300.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.708, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""d33e100412fb8cd95a241953125ad35c5c4de80763e93bd667b83f7c836f0ad0"", ""selection_note"": null}"
SEG-0079,Jalan Perintis Kemerdekaan,SEG-0079,Jalan Perintis Kemerdekaan,2026-09-11T02:37:00+00:00,2026-09-11T02:38:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.005095799999999998,0.04419936,0.002676636,0.0565902,0.319158,42.622344,0.0019310400000000002,0.00012069,12.0,12.0,6.0,0.0,5.364,5.364,2.682,0.0,2026-09-11T02:37:10.291290+00:00,2026-09-11T02:38:39.214707+00:00,2,"[""atcs_gambiran_barat""]","[""default""]",1,600.0,"{""stream_durations_seconds"": {""default"": 600.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.447, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""492868cef5e3d2ae21033164e352508353b7b1f37114630c2faffd16726b9c59"", ""selection_note"": null}"
SEG-0082,Jalan Brigadir Jenderal Katamso,SEG-0082,Jalan Brigadir Jenderal Katamso,2026-09-11T02:37:00+00:00,2026-09-11T02:38:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.036270119999999996,0.06145524,0.001436616,0.9249324,2.465304,507.60432000000003,0.039817319999999996,0.000345852,12.0,204.0,0.0,0.0,8.868,150.756,0.0,0.0,2026-09-11T02:37:10.302760+00:00,2026-09-11T02:38:38.085663+00:00,2,"[""atcs_mantrigawen""]","[""default""]",1,300.0,"{""stream_durations_seconds"": {""default"": 300.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.739, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""92667996b1923799c56b615a3e149109993399ccdf425ecdfe107574827a7d6d"", ""selection_note"": null}"
SEG-0112,Jalan Sisingamangaraja,SEG-0112,Jalan Sisingamangaraja,2026-09-11T02:37:00+00:00,2026-09-11T02:38:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0002913,0.05826,0.00075738,0.11652,1.1652,92.6334,0.0020391,0.00014565,30.0,0.0,0.0,0.0,29.13,0.0,0.0,0.0,2026-09-11T02:37:10.297204+00:00,2026-09-11T02:38:39.335923+00:00,2,"[""atcs_karang_tunggal2""]","[""default""]",1,600.0,"{""stream_durations_seconds"": {""default"": 600.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.971, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""be6f89da31b614f8d6aca3e4bef03f29ba77b491515ffc9cda7a38e9ea89834f"", ""selection_note"": null}"
SEG-0128,Jalan Faridan Muridan Noto,SEG-0128,Jalan Faridan Muridan Noto,2026-09-11T02:37:00+00:00,2026-09-11T02:38:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0028499999999999997,0.026105999999999994,0.00038759999999999993,0.11285999999999999,0.6155999999999999,72.50399999999999,0.0037619999999999997,7.98e-05,20.0,20.0,0.0,0.0,11.399999999999999,11.399999999999999,0.0,0.0,2026-09-11T02:37:10.327315+00:00,2026-09-11T02:38:38.201339+00:00,2,"[""kotabaru_fm_noto_gardu""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.57, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""e6aa563ac1eef6623f01955f52fa15afa3f1c35c3c6d37fcf8003284fdc025ef"", ""selection_note"": null}"
SEG-0130,Jalan Ahmad Jajuli,SEG-0130,Jalan Ahmad Jajuli,2026-09-11T02:37:00+00:00,2026-09-11T02:38:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.032193,0.3447206,0.010812760000000001,0.726642,3.9592280000000004,487.41224000000005,0.0237104,0.0008176,140.0,140.0,0.0,20.0,71.54,71.54,0.0,10.22,2026-09-11T02:37:10.316633+00:00,2026-09-11T02:38:39.055071+00:00,2,"[""kotabaru_ahmad_jazuli""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.511, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""a970017c75ef03dd6e3da764aa646d6722e23bcb8001e36ea8b1b1c839279f18"", ""selection_note"": null}"
SEG-0002,Jalan Kyai Mojo,SEG-0002,Jalan Kyai Mojo,2026-09-11T02:35:00+00:00,2026-09-11T02:36:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.08196200000000001,0.44512,0.023283200000000004,1.54722,5.7993999999999994,952.5568000000001,0.061418,0.0014124,120.0,400.0,40.0,0.0,64.2,214.0,21.400000000000002,0.0,2026-09-11T02:35:31.922889+00:00,2026-09-11T02:36:38.338853+00:00,2,"[""atcs_kiai_mojo""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.535, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""7a447b387cd9291efaea7ff53f9035cced568114868f87aaf55be8cd579166b4"", ""selection_note"": null}"
SEG-0003,Jalan Magelang,SEG-0003,Jalan Magelang,2026-09-11T02:35:00+00:00,2026-09-11T02:36:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.022500799999999998,0.2468228,0.01136016,0.105644,0.321048,87.14944,0.0037044,0.0004527600000000001,0.0,20.0,0.0,20.0,0.0,13.72,0.0,13.72,2026-09-11T02:35:15.685087+00:00,2026-09-11T02:36:39.012392+00:00,2,"[""atcs_borobudur_plaza""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.686, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""9ce910f3d45588c9b75e7bab43ce625df19259be2275e3bd396a6fee36cd4327"", ""selection_note"": null}"
